"","V1","V2"
"14267",736265.427083333,78.55
"14268",736265.4375,78.52
"14269",736265.447916667,78.48
"14270",736265.458333333,78.45
"14271",736265.46875,78.55
"14272",736265.479166667,78.64
"14273",736265.489583333,78.38
"14274",736265.5,78.6
"14275",736265.510416667,78.44
"14276",736265.520833333,78.59
"14277",736265.53125,78.52
"14278",736265.541666667,78.48
"14279",736265.552083333,78.5
"14280",736265.5625,78.26
"14281",736265.572916667,78.15
"14282",736265.583333333,78.01
"14283",736265.59375,77.9
"14284",736265.604166667,77.79
"14285",736265.614583333,77.69
"14286",736265.625,77.48
"14287",736265.635416667,77.7
"14288",736265.645833333,77.53
"14289",736265.65625,77.38
"14290",736265.666666667,77.27
"14291",736265.677083333,77.35
"14292",736265.6875,77.13
"14293",736265.697916667,77.39
"14294",736265.708333333,77.28
"14295",736265.71875,77.2
"14296",736265.729166667,77.22
"14297",736265.75,76.72
"14298",736265.760416667,76.84
"14299",736265.770833333,76.7
"14300",736265.78125,76.59
"14301",736265.791666667,76.74
"14302",736265.802083333,76.63
"14303",736265.8125,76.72
"14304",736265.822916667,76.94
"14305",736265.833333333,76.94
"14306",736265.84375,77.09
"14307",736265.854166667,77.23
"14308",736265.864583333,77.28
"14309",736265.875,77.24
"14310",736265.885416667,77
"14311",736265.895833333,77.12
"14312",736265.90625,77.19
"14313",736265.916666667,77.38
"14314",736265.927083333,77.29
"14315",736265.9375,77.14
"14316",736265.947916667,77.26
"14317",736265.958333333,77.31
"14318",736265.96875,77.26
"14319",736265.979166667,77.4
"14320",736265.989583333,77.5
"14321",736266,77.23
"14322",736266.010416667,77.04
"14323",736266.020833333,77.36
"14324",736266.03125,77.3
"14325",736266.041666667,77.02
"14326",736266.052083333,76.36
"14327",736266.0625,76.35
"14328",736266.072916667,76.06
"14329",736266.083333333,75.98
"14330",736266.09375,75.81
"14331",736266.104166667,76.32
"14332",736266.114583333,76.59
"14333",736266.125,77.68
"14334",736266.135416667,79.28
"14335",736266.145833333,80.75
"14336",736266.15625,82.98
"14337",736266.166666667,83.2
"14338",736266.177083333,82.15
"14339",736266.1875,88.24
"14340",736266.197916667,95.25
"14341",736266.208333333,102.6
"14342",736266.21875,106.8
"14343",736266.229166667,109.4
"14344",736266.239583333,111.6
"14345",736266.25,110.5
"14346",736266.260416667,113.2
"14347",736266.270833333,116.2
"14348",736266.28125,117.2
"14349",736266.291666667,117.6
"14350",736266.302083333,119.2
"14351",736266.3125,120.9
"14352",736266.322916667,122.8
"14353",736266.333333333,124
"14354",736266.34375,124.8
"14355",736266.354166667,125.3
"14356",736266.364583333,125.8
"14357",736266.375,126.2
"14358",736266.385416667,126.8
"14359",736266.395833333,127.2
"14360",736266.40625,127.3
"14361",736266.416666667,127.8
"14362",736266.427083333,128.3
"14363",736266.4375,129.1
"14364",736266.447916667,130
"14365",736266.458333333,131.3
"14366",736266.46875,132.8
"14367",736266.479166667,133.8
"14368",736266.489583333,135.5
"14369",736266.5,137
"14370",736266.510416667,138.3
"14371",736266.520833333,140.3
"14372",736266.53125,141.8
"14373",736266.541666667,143.3
"14374",736266.552083333,144.6
"14375",736266.5625,146.3
"14376",736266.572916667,147.3
"14377",736266.583333333,148.6
"14378",736266.59375,149.8
"14379",736266.604166667,150.7
"14380",736266.614583333,151.7
"14381",736266.625,152.2
"14382",736266.635416667,153.3
"14383",736266.645833333,154.1
"14384",736266.65625,153.5
"14385",736266.666666667,155.2
"14386",736266.677083333,155.6
"14387",736266.6875,156.3
"14388",736266.697916667,156.7
"14389",736266.708333333,157
"14390",736266.71875,157.8
"14391",736266.729166667,158.2
"14392",736266.739583333,158.5
"14393",736266.75,158.7
"14394",736266.760416667,159.1
"14395",736266.770833333,158.8
"14396",736266.78125,159.3
"14397",736266.791666667,159.5
"14398",736266.802083333,159.5
"14399",736266.8125,159.8
"14400",736266.822916667,160
"14401",736266.833333333,159.9
"14402",736266.84375,159.9
"14403",736266.854166667,160.1
"14404",736266.864583333,159.8
"14405",736266.875,160
"14406",736266.885416667,160.3
"14407",736266.895833333,160.1
"14408",736266.90625,160.1
"14409",736266.916666667,160.3
"14410",736266.927083333,160
"14411",736266.9375,160.3
"14412",736266.947916667,160.4
"14413",736266.958333333,160.6
"14414",736266.96875,160.7
"14415",736266.979166667,161
"14416",736266.989583333,161.1
"14417",736267,161.1
"14418",736267.010416667,161.3
"14419",736267.020833333,161.1
"14420",736267.03125,161.2
"14421",736267.041666667,161.5
"14422",736267.052083333,161.5
"14423",736267.0625,161.3
"14424",736267.072916667,161.3
"14425",736267.083333333,161.1
"14426",736267.09375,161.1
"14427",736267.104166667,160.8
"14428",736267.114583333,160.5
"14429",736267.125,160.5
"14430",736267.135416667,160.2
"14431",736267.145833333,160.1
"14432",736267.15625,159.9
"14433",736267.166666667,159.7
"14434",736267.177083333,159.7
"14435",736267.1875,159.7
"14436",736267.197916667,159.6
"14437",736267.208333333,159.3
"14438",736267.21875,159.4
"14439",736267.229166667,159.7
"14440",736267.239583333,159.4
"14441",736267.25,159
"14442",736267.260416667,159.2
"14443",736267.270833333,159
"14444",736267.28125,158.8
"14445",736267.291666667,158.9
"14446",736267.302083333,158.8
"14447",736267.3125,158.5
"14448",736267.322916667,158.6
"14449",736267.333333333,158.5
"14450",736267.34375,158.4
"14451",736267.354166667,158.2
"14452",736267.364583333,158.2
"14453",736267.375,158.1
"14454",736267.385416667,158.1
"14455",736267.395833333,158.2
"14456",736267.40625,157.9
"14457",736267.416666667,158.1
"14458",736267.427083333,158.2
"14459",736267.4375,158.1
"14460",736267.447916667,158.3
"14461",736267.458333333,158.3
"14462",736267.46875,158.2
"14463",736267.479166667,158.4
"14464",736267.489583333,158.4
"14465",736267.5,158.5
"14466",736267.510416667,158.9
"14467",736267.520833333,158.8
"14468",736267.53125,158.9
"14469",736267.541666667,158.9
"14470",736267.552083333,158.8
"14471",736267.5625,158.8
"14472",736267.572916667,158.4
"14473",736267.583333333,158.4
"14474",736267.59375,158.2
"14475",736267.604166667,158.2
"14476",736267.614583333,157.8
"14477",736267.625,157.3
"14478",736267.635416667,157.1
"14479",736267.645833333,156.6
"14480",736267.65625,156.3
"14481",736267.666666667,156.6
"14482",736267.677083333,155.9
"14483",736267.6875,156.4
"14484",736267.697916667,156.1
"14485",736267.708333333,155.9
"14486",736267.71875,155.6
"14487",736267.729166667,155.5
"14488",736267.739583333,155.8
"14489",736267.75,155.9
"14490",736267.760416667,155.9
"14491",736267.770833333,156.3
"14492",736267.78125,156.5
"14493",736267.791666667,156.6
"14494",736267.802083333,156.7
"14495",736267.8125,157
"14496",736267.822916667,157.2
"14497",736267.833333333,157.4
"14498",736267.84375,157.4
"14499",736267.854166667,157.6
"14500",736267.864583333,157.8
"14501",736267.875,157.8
"14502",736267.885416667,157.9
"14503",736267.895833333,158
"14504",736267.90625,157.9
"14505",736267.916666667,158.1
"14506",736267.927083333,158.2
"14507",736267.9375,158.4
"14508",736267.947916667,158.3
"14509",736267.958333333,158.3
"14510",736267.96875,158.4
"14511",736267.979166667,158.5
"14512",736267.989583333,158.5
"14513",736268,158.6
"14514",736268.010416667,158.8
"14515",736268.020833333,158.7
"14516",736268.03125,159
"14517",736268.041666667,158.9
"14518",736268.052083333,159.1
"14519",736268.0625,159.1
"14520",736268.072916667,159.2
"14521",736268.083333333,159
"14522",736268.09375,159.2
"14523",736268.104166667,159.2
"14524",736268.114583333,159.1
"14525",736268.125,159
"14526",736268.135416667,159
"14527",736268.145833333,158.9
"14528",736268.15625,159
"14529",736268.166666667,158.8
"14530",736268.177083333,158.9
"14531",736268.1875,158.8
"14532",736268.197916667,158.8
"14533",736268.208333333,158.8
"14534",736268.21875,158.8
"14535",736268.229166667,158.7
"14536",736268.239583333,158.9
"14537",736268.25,158.6
"14538",736268.260416667,158.6
"14539",736268.270833333,158.7
"14540",736268.28125,158.5
"14541",736268.291666667,158.5
"14542",736268.302083333,158.5
"14543",736268.3125,158.4
"14544",736268.322916667,158.1
"14545",736268.333333333,158.2
"14546",736268.34375,158.3
"14547",736268.354166667,158.2
"14548",736268.364583333,158.1
"14549",736268.375,157.9
"14550",736268.385416667,158
"14551",736268.395833333,157.8
"14552",736268.40625,157.8
"14553",736268.416666667,157.8
"14554",736268.427083333,157.9
"14555",736268.4375,158
"14556",736268.447916667,157.9
"14557",736268.458333333,157.9
"14558",736268.46875,157.9
"14559",736268.479166667,158.1
"14560",736268.489583333,158.1
"14561",736268.5,158.3
"14562",736268.510416667,158.5
"14563",736268.520833333,158.7
"14564",736268.53125,158.7
"14565",736268.541666667,158.8
"14566",736268.552083333,158.7
"14567",736268.5625,158.8
"14568",736268.572916667,158.8
"14569",736268.583333333,158.6
"14570",736268.59375,158.5
"14571",736268.604166667,158.3
"14572",736268.614583333,158
"14573",736268.625,157.7
"14574",736268.635416667,157.5
"14575",736268.645833333,157.4
"14576",736268.65625,157.2
"14577",736268.666666667,157.3
"14578",736268.677083333,157.1
"14579",736268.6875,156.9
"14580",736268.697916667,156.8
"14581",736268.708333333,156.7
"14582",736268.71875,156.8
"14583",736268.729166667,156.4
"14584",736268.739583333,156.2
"14585",736268.75,156.3
"14586",736268.760416667,156
"14587",736268.770833333,156.1
"14588",736268.78125,156.1
"14589",736268.791666667,156.3
"14590",736268.802083333,156.4
"14591",736268.8125,156.7
"14592",736268.822916667,156.6
"14593",736268.833333333,156.8
"14594",736268.84375,157
"14595",736268.854166667,157
"14596",736268.864583333,156.9
"14597",736268.875,157.1
"14598",736268.885416667,157.3
"14599",736268.895833333,157.1
"14600",736268.90625,157.3
"14601",736268.916666667,157.3
"14602",736268.927083333,157.5
"14603",736268.9375,157.6
"14604",736268.947916667,157.5
"14605",736268.958333333,157.4
"14606",736268.96875,157.4
"14607",736268.979166667,157.5
"14608",736268.989583333,157.6
"14609",736269,157.5
"14610",736269.010416667,157.3
"14611",736269.020833333,157.3
"14612",736269.03125,157.3
"14613",736269.041666667,157.2
"14614",736269.052083333,157.2
"14615",736269.0625,157.3
"14616",736269.072916667,157.1
"14617",736269.083333333,157
"14618",736269.09375,156.8
"14619",736269.104166667,156.9
"14620",736269.114583333,156.8
"14621",736269.125,156.6
"14622",736269.135416667,156.5
"14623",736269.145833333,156.5
"14624",736269.15625,156.4
"14625",736269.166666667,156.2
"14626",736269.177083333,156.2
"14627",736269.1875,156.3
"14628",736269.197916667,155.9
"14629",736269.208333333,156
"14630",736269.21875,155.9
"14631",736269.270833333,155.8
"14632",736269.28125,155.9
"14633",736269.291666667,155.9
"14634",736269.302083333,155.9
"14635",736269.3125,156
"14636",736269.322916667,155.6
"14637",736269.333333333,155.5
"14638",736269.34375,155.3
"14639",736269.354166667,155.3
"14640",736269.364583333,155.2
"14641",736269.375,155.1
"14642",736269.385416667,155
"14643",736269.395833333,154.7
"14644",736269.40625,154.6
"14645",736269.416666667,154.4
"14646",736269.427083333,154.4
"14647",736269.4375,154
"14648",736269.447916667,153.8
"14649",736269.458333333,153.6
"14650",736269.46875,153.7
"14651",736269.479166667,153.4
"14652",736269.489583333,153.1
"14653",736269.5,153
"14654",736269.510416667,152.6
"14655",736269.520833333,152.3
"14656",736269.53125,152.3
"14657",736269.541666667,152
"14658",736269.552083333,151.7
"14659",736269.5625,151.4
"14660",736269.572916667,151.4
"14661",736269.583333333,151.1
"14662",736269.59375,150.9
"14663",736269.604166667,150.7
"14664",736269.614583333,150.2
"14665",736269.625,150
"14666",736269.635416667,149.7
"14667",736269.645833333,149.5
"14668",736269.65625,149
"14669",736269.666666667,148.8
"14670",736269.677083333,148.5
"14671",736269.6875,148.2
"14672",736269.697916667,147.8
"14673",736269.708333333,147.6
"14674",736269.71875,147.5
"14675",736269.729166667,147.2
"14676",736269.739583333,146.6
"14677",736269.75,146
"14678",736269.760416667,145.7
"14679",736269.770833333,145.3
"14680",736269.78125,145
"14681",736269.791666667,144.7
"14682",736269.802083333,144.8
"14683",736269.8125,144.4
"14684",736269.822916667,144.2
"14685",736269.833333333,144
"14686",736269.84375,144
"14687",736269.854166667,144
"14688",736269.864583333,144
"14689",736269.875,143.8
"14690",736269.885416667,143.7
"14691",736269.895833333,143.7
"14692",736269.90625,143.6
"14693",736269.916666667,143.6
"14694",736269.927083333,143.5
"14695",736269.9375,143.7
"14696",736269.947916667,143.6
"14697",736269.958333333,143.5
"14698",736269.96875,143.5
"14699",736269.979166667,143.6
"14700",736269.989583333,143.6
"14701",736270,143.7
"14702",736270.010416667,143.6
"14703",736270.020833333,143.6
"14704",736270.03125,143.5
"14705",736270.041666667,143.3
"14706",736270.052083333,143.4
"14707",736270.0625,143.2
"14708",736270.072916667,143.1
"14709",736270.083333333,143.3
"14710",736270.09375,143
"14711",736270.104166667,143.2
"14712",736270.114583333,143
"14713",736270.125,143
"14714",736270.135416667,143
"14715",736270.145833333,142.7
"14716",736270.15625,142.8
"14717",736270.166666667,142.7
"14718",736270.177083333,142.6
"14719",736270.1875,142.6
"14720",736270.197916667,142.5
"14721",736270.208333333,142.5
"14722",736270.21875,142.4
"14723",736270.229166667,142.3
"14724",736270.239583333,142.2
"14725",736270.25,142.2
"14726",736270.260416667,142.1
"14727",736270.270833333,142.1
"14728",736270.28125,142
"14729",736270.291666667,142.1
"14730",736270.302083333,142.2
"14731",736270.3125,142
"14732",736270.322916667,141.9
"14733",736270.333333333,141.6
"14734",736270.34375,141.7
"14735",736270.354166667,141.9
"14736",736270.364583333,141.5
"14737",736270.375,141.5
"14738",736270.385416667,141.4
"14739",736270.395833333,141.2
"14740",736270.40625,141.4
"14741",736270.416666667,141.4
"14742",736270.427083333,141.5
"14743",736270.4375,141.3
"14744",736270.447916667,141.3
"14745",736270.458333333,141.4
"14746",736270.46875,141.2
"14747",736270.479166667,141.2
"14748",736270.489583333,141.1
"14749",736270.5,141.1
"14750",736270.510416667,140.9
"14751",736270.520833333,140.8
"14752",736270.53125,140.8
"14753",736270.541666667,140.9
"14754",736270.552083333,140.8
"14755",736270.5625,140.7
"14756",736270.572916667,140.6
"14757",736270.583333333,140.6
"14758",736270.59375,140.3
"14759",736270.604166667,140.1
"14760",736270.614583333,139.8
"14761",736270.625,139.4
"14762",736270.635416667,139.1
"14763",736270.645833333,138.5
"14764",736270.65625,138
"14765",736270.666666667,137.4
"14766",736270.677083333,137
"14767",736270.6875,136.5
"14768",736270.697916667,136.4
"14769",736270.708333333,136
"14770",736270.71875,135.2
"14771",736270.729166667,135.2
"14772",736270.739583333,135
"14773",736270.75,134.5
"14774",736270.760416667,134
"14775",736270.770833333,133.9
"14776",736270.78125,133.8
"14777",736270.791666667,133.4
"14778",736270.802083333,132.8
"14779",736270.8125,132.4
"14780",736270.822916667,132.4
"14781",736270.833333333,132.2
"14782",736270.84375,132
"14783",736270.854166667,131.9
"14784",736270.864583333,131.8
"14785",736270.875,131.6
"14786",736270.885416667,131.5
"14787",736270.895833333,131.6
"14788",736270.90625,131.4
"14789",736270.916666667,131.3
"14790",736270.927083333,131.6
"14791",736270.9375,131.4
"14792",736270.947916667,131.2
"14793",736270.958333333,131.3
"14794",736270.96875,131.3
"14795",736270.979166667,131.3
"14796",736270.989583333,131.1
"14797",736271,131.2
"14798",736271.010416667,131.1
"14799",736271.020833333,131.1
"14800",736271.03125,131.1
"14801",736271.041666667,130.8
"14802",736271.052083333,131
"14803",736271.0625,130.9
"14804",736271.072916667,130.7
"14805",736271.083333333,130.8
"14806",736271.09375,130.9
"14807",736271.104166667,130.7
"14808",736271.114583333,130.6
"14809",736271.125,130.6
"14810",736271.135416667,130.5
"14811",736271.145833333,130.6
"14812",736271.15625,130.3
"14813",736271.166666667,130.4
"14814",736271.177083333,130.2
"14815",736271.1875,130.4
"14816",736271.197916667,130.3
"14817",736271.208333333,130.1
"14818",736271.21875,130.1
"14819",736271.229166667,130.1
"14820",736271.239583333,129.9
"14821",736271.25,130
"14822",736271.260416667,129.9
"14823",736271.270833333,129.9
"14824",736271.28125,129.9
"14825",736271.291666667,129.8
"14826",736271.302083333,129.6
"14827",736271.3125,129.6
"14828",736271.322916667,129.7
"14829",736271.333333333,129.6
"14830",736271.34375,129.7
"14831",736271.354166667,129.5
"14832",736271.364583333,129.5
"14833",736271.375,129.3
"14834",736271.385416667,129.5
"14835",736271.395833333,129.4
"14836",736271.40625,129.5
"14837",736271.416666667,129.5
"14838",736271.427083333,129.7
"14839",736271.4375,129.4
"14840",736271.447916667,129.4
"14841",736271.458333333,129.5
"14842",736271.46875,129.4
"14843",736271.479166667,129.3
"14844",736271.489583333,129.6
"14845",736271.5,129.5
"14846",736271.510416667,129.5
"14847",736271.520833333,129.7
